Farmer ID,Technology Adoption Level,Crop Yield,Labor Hours,Financial Investment in Technology,Perceived Well-being,Environmental Impact Metrics,Tech_Level_Encoded,Wellbeing_Class,Yield_Category
F09983,Partial,2.79314659848565,-0.17177260213215184,-0.2779219144330729,7.0,1.6645912695963563,1.0,Moderate,Low
F01022,None,3.94670361080914,-1.3256220561049725,-0.42699907381954516,3.0,1.1582536437057986,0.0,Low,High
F06867,Partial,3.36632408534518,-0.7824039425474668,-0.6696644698355853,1.0,-0.9145464670522343,1.0,Low,Medium
F07786,Partial,2.69459832993441,-0.4392654886852442,-0.4484245996493105,6.0,0.15497476039764924,1.0,Moderate,Low
F01390,Partial,3.14745375726338,0.09716382061698782,-0.5533601589860205,1.0,1.6446147020615822,1.0,Low,Low
F06442,None,3.52166541170356,1.9837795304473935,-0.5741871252176295,7.0,-0.3144521965125352,0.0,Moderate,Medium
F00121,Full,2.68409046485144,2.04070929263657,-0.71221468564146,1.0,-0.7600830126745017,2.0,Low,Low
F03279,Partial,3.52166541170356,-0.43270541435385307,4.42868767495963,7.0,0.6996037897615887,1.0,Moderate,Medium
F10481,None,2.6717942943407,-0.6407414798130631,-0.24073457201258475,9.0,0.44187391684096095,0.0,High,Low
F10747,Full,3.52166541170356,2.841888739903173,0.30167979630040065,9.0,-0.1077147557290568,2.0,High,Medium
F10829,Full,3.03349247264988,1.7260125868364382,1.1539504686630242,6.0,-0.06827958514790834,2.0,Moderate,Low
F04569,None,4.79375315586596,1.5536715715532794,0.049815127886249526,10.0,0.5105173320918478,0.0,High,High
F00039,Partial,4.02332378272858,2.0012806708513766,0.07705843995181687,6.0,-1.74082579137605,1.0,Moderate,High
F05526,None,3.21897680272394,-0.9318422829937226,-0.004940374096606711,1.0,-0.07853205919436106,0.0,Low,Medium
F08120,Partial,2.32895896033818,-1.6077894624436633,0.0268275076414564,3.0,-1.7188328129205286,1.0,Low,Low
F07682,Partial,2.92494180381263,-0.05232723686653323,1.364077892825776,4.0,1.7165577641720358,1.0,Moderate,Low
F08546,Partial,4.34635142620602,0.40142472961582526,-0.7327102287393884,3.0,0.03255960291379202,1.0,Low,High
F08184,Full,2.46003184838294,-0.29452673043301064,0.3228899044424973,10.0,-0.4781978692811558,2.0,High,Low
F02344,Partial,4.4224811702331,0.6113829871146031,-0.5414259984048758,2.0,-0.8670934039905571,1.0,Low,High
F05243,Partial,3.47866761836891,0.8164668726672826,-0.32879169272548353,5.0,1.1989320482511339,1.0,Moderate,Medium
F03962,Partial,3.29896122813336,1.27538028943195,0.2740879030380787,6.0,-0.509845616823661,1.0,Moderate,Medium
F02776,Partial,4.10950989621244,2.3577717969111927,0.4274840041310623,5.0,-0.5091434560169813,1.0,Moderate,High
F02253,Partial,2.33402581431953,1.1873282968033618,-0.4548522191812835,2.0,-1.1645691255243618,1.0,Low,Low
F06877,None,4.2164302036574,-0.6840363976853873,-0.24073457201258475,7.0,1.2274599347558277,0.0,Moderate,High
F02110,Full,3.04477941911729,0.5720260203824736,-0.24073457201258475,7.0,0.4386795304205678,2.0,Moderate,Low
F02754,Partial,3.52166541170356,-1.634661000892314,-0.5956809011219646,4.0,1.5076636154084548,1.0,Moderate,Medium
F09483,Partial,1.58216733820197,-0.863054802387741,0.41274151255237773,1.0,1.556695148463337,1.0,Low,Low
F01512,Partial,3.234171634353,0.05106420524470029,-0.24073457201258475,3.0,0.3361783731461675,1.0,Low,Medium
F06144,Full,3.98190163204033,1.549925178053516,0.16795875731992438,10.0,-0.7826044915400933,2.0,High,High
F08487,None,2.46987789470322,0.9201240917100024,1.0924278634922546,9.0,-0.3533126278455899,0.0,High,Low
F04548,Partial,2.18826330775487,-1.6801897471162481,-0.29229737967795366,1.0,-0.010665953992967842,1.0,Low,Low
F06000,None,2.4489580497133,0.8148853386997679,1.8878512523853352,10.0,-0.010665953992967842,0.0,High,Low
F04557,Partial,1.33732098948547,0.23553608535094017,1.2625786680029758,8.0,-0.06918946012472803,1.0,High,Low
F10113,Partial,5.03281313232342,1.0879057679464448,-0.7079085120886699,10.0,0.9726623542099915,1.0,High,High
F03035,None,4.08552153285686,-0.2141402274374148,0.27104455271807437,9.0,1.6689748831409936,0.0,High,High
F07932,Partial,3.14752105441335,0.7086091190093858,0.07426131454735775,3.0,1.0453497681442745,1.0,Low,Low
F02583,Partial,3.45201420514941,-1.2669524544577326,-0.6665656805429677,1.0,1.3387698526321614,1.0,Low,Medium
F02469,Partial,2.22262886644938,0.27660295875879265,-0.24073457201258475,7.0,-0.42399767197523064,1.0,Moderate,Low
F02131,None,3.52166541170356,0.007540241836601714,-0.24073457201258475,7.0,1.3727652214893449,0.0,Moderate,Medium
F09770,None,2.75437953282782,0.705942913181237,-0.008407477028902302,2.0,0.7570322451364817,0.0,Low,Low
F08942,Partial,3.75223147991929,1.0583946706931073,0.4243679633024233,1.0,-1.6569385999869117,1.0,Low,Medium
F00442,Full,2.07776549849312,-0.24840069698225736,0.25489930630579377,3.0,-1.646944831585518,2.0,Low,Low
F07723,None,4.39376179738783,-0.21747583762008632,-0.38432252557019086,7.0,1.1872008874180568,0.0,Moderate,High
F03029,Partial,4.62639344972206,-0.03576126151616481,-0.5005350770382037,7.0,0.9298434689345108,1.0,Moderate,High
F04055,Partial,3.0954849153583,1.1419337122659052,0.09096747171001343,4.0,-0.8036767098584444,1.0,Moderate,Low
F07317,None,4.69036141975206,0.1332941580585471,-0.24073457201258475,9.0,-0.1373958644013683,0.0,High,High
F04885,None,2.81864839356479,0.09269882620688945,-0.5326086660622864,6.0,-0.9609924985497951,0.0,Moderate,Low
F00698,Partial,4.7218046849767,-1.7527625308869426,0.18778196715600226,5.0,-0.5102768001622854,1.0,Moderate,High
F06227,None,4.01006659317106,1.1713088500208229,0.34631164134178555,3.0,1.1206924875055495,0.0,Low,High
F02976,None,2.80998740018541,-0.9994023486816825,-0.24675958084382163,5.0,-0.13483471853649107,0.0,Moderate,Low
F10895,Partial,2.73486533289037,0.47199622630261834,0.0846183262434511,10.0,-1.0980326011974693,1.0,High,Low
F08446,Partial,3.89411193037085,-0.6176995254373464,-0.27049818689473143,9.0,0.6164247407213413,1.0,High,High
F09632,Partial,3.51764180873501,-0.06782806079119821,-0.5084396754021725,8.0,1.0892557362924402,1.0,High,Medium
F04537,Partial,3.52166541170356,0.6474236176025567,0.3320156137899862,1.0,1.60509799649404,1.0,Low,Medium
F07368,Partial,2.18343020711278,0.3270185676246288,-0.43476553088510095,3.0,-1.3282047449943273,1.0,Low,Low
F01163,Partial,2.9528082111175,0.10849952859449528,-0.6236415678648494,9.0,-1.1391150694806498,1.0,High,Low
F10203,Partial,3.08454951696125,1.3771775784026579,-0.11803986330353264,6.0,-1.3219364436370376,1.0,Moderate,Low
F08103,Partial,4.89909747926341,0.7809645008898733,1.2041398220469048,2.0,-0.269552349990077,1.0,Low,High
F03979,None,3.97321706581198,0.8283597954443054,-0.7024537124124554,10.0,-0.778737887341041,0.0,High,High
F03238,Full,4.34104127696162,-0.055635635185695816,0.38648956789000216,1.0,1.6473872677386845,2.0,Low,High
F09474,None,3.65213371886411,0.007540241836601714,-0.5482680534369655,8.0,-0.06682895019273612,0.0,High,Medium
F01835,Full,3.66549156413314,-1.1330946623293285,-0.6112088474844426,2.0,1.0804659912951033,2.0,Low,Medium
F04111,Partial,3.94894271819299,-1.110900532245803,-0.7208273514518955,5.0,0.42355499722017637,1.0,Moderate,High
F07744,Partial,4.40844516564577,0.9423688086454503,0.651739157947683,6.0,-0.3699954509922783,1.0,Moderate,High
F02386,Partial,3.17292656913621,1.0882832673753806,-0.31014213251776496,9.0,0.7101557367747289,1.0,High,Low
F09826,Partial,2.10748743286152,0.3837131193534649,-0.6733718917525864,6.0,1.4310660619742186,1.0,Moderate,Low
F01831,Full,2.53785877180961,-1.2188180248319487,0.0025301813285537244,8.0,1.280176149749141,2.0,High,Low
F03794,Partial,3.65524605205827,-0.40705036618541196,0.006961950537455778,4.0,1.2530172835912534,1.0,Moderate,Medium
F01357,Full,3.19565512894604,1.488561889919131,-0.239946991001746,1.0,0.14997126623149692,2.0,Low,Medium
F08834,Partial,4.02316003340216,0.11669272493911892,-0.6118298349443406,1.0,-1.4011566951742507,1.0,Low,High
F02574,Partial,4.17937317057412,-0.4786434884157731,0.3055979197999565,3.0,0.871314250320211,1.0,Low,High
F08563,Partial,3.13075610838424,2.3630117811495004,2.54790149457689,3.0,0.2443193415023178,1.0,Low,Low
F01423,None,1.39739930807897,0.007540241836601714,-0.12987684534429492,9.0,-1.154150098142856,0.0,High,Low
F06244,Partial,4.32096713931299,2.433629357180134,-0.2999705849674951,1.0,-0.09190769201325387,1.0,Low,High
F02243,Partial,5.19231301910487,-0.8229189320618789,-0.24073457201258475,3.0,1.4612835220873106,1.0,Low,High
F08847,Full,3.45481447157483,1.1287421364593386,2.271656111990621,10.0,-0.12423338782984243,2.0,High,Medium
F05687,Partial,2.88674618534992,-0.12902015926109633,-0.5709318045290952,1.0,-0.5177603620255641,1.0,Low,Low
F00183,Full,3.07418200163344,0.7748016749555507,1.1549222079559995,1.0,-0.010665953992967842,2.0,Low,Low
F00512,Partial,1.69170467150048,-0.00846690858822178,-0.38894197141281434,6.0,1.4918447457240887,1.0,Moderate,Low
F00229,Full,4.06477626431415,0.3708287005692196,0.6245347769284747,1.0,1.3329219573092168,2.0,Low,High
F05083,Full,3.14009446281675,0.08804065589672246,-0.24073457201258475,4.0,-1.4471527151988517,2.0,Moderate,Low
F07873,Full,1.97489435898563,-0.31385912673029087,-0.5534235151446555,5.0,0.8181477389846228,2.0,Moderate,Low
F05770,Full,4.63209688083468,0.18339680352105986,0.352218384507472,3.0,1.47167295205183,2.0,Low,High
F10901,Partial,2.56384955392512,-0.4388993124330805,-0.2270382898427738,3.0,-0.010665953992967842,1.0,Low,Low
F09410,Partial,3.75165386898655,-0.6672925619756428,0.13648000718578815,2.0,-0.19290793802800063,1.0,Low,Medium
F09857,None,2.32948506987109,3.043542593003508,0.14723975220715707,10.0,-0.010665953992967842,0.0,High,Low
F02076,Full,3.49651915142679,-0.6678622309416228,-0.607788044530139,6.0,-0.8064105726667932,2.0,Moderate,Medium
F06764,None,3.93701762207341,0.007540241836601714,-0.40353734771081307,10.0,0.32675237638102705,0.0,High,High
F06011,Full,3.77820459602098,0.41613338470892974,0.15164833474340525,8.0,1.1848342202671278,2.0,High,Medium
F02013,Full,4.5685495584553,2.673560908645385,1.0816502921570197,2.0,1.665154354678553,2.0,Low,High
F04435,None,6.1796286939,1.708070623110135,0.5229078278366072,4.0,0.1568672125573896,0.0,Moderate,High
F02457,Partial,2.54064503935187,0.5170490372329324,-0.24165225845381683,4.0,0.5200489032901823,1.0,Moderate,Low
F00997,Full,2.4736463776101,-0.5962674677067402,0.41574401563681357,7.0,1.5333500658590573,2.0,Moderate,Low
F07147,Partial,2.36468371876122,0.4847813091075588,-0.6575846928844532,7.0,-1.3054753699415296,1.0,Moderate,Low
F06020,None,2.05460016321924,0.11406797854016706,-0.24073457201258475,4.0,-0.010665953992967842,0.0,Moderate,Low
F03455,Full,3.11700078551654,-0.23670261326110636,-0.6077214724670008,6.0,1.4655859375236386,2.0,Moderate,Low
F01105,Full,1.95243020586368,1.0050279155499358,0.6480013247187307,1.0,-0.15917634253415786,2.0,Low,Low
F04138,Partial,4.04753982016905,1.76596023054969,-0.687848104617366,8.0,1.3568167132958755,1.0,High,High
F10180,Partial,3.18143333193916,-0.3006788498660231,-0.0298493173302401,8.0,1.5362313676577937,1.0,High,Low
F02882,Full,2.35705745361678,0.007540241836601714,-0.6522738268946586,1.0,-1.5269027207930943,2.0,Low,Low
F09406,Partial,3.29569279139983,-0.491915637428548,0.675104664495873,8.0,0.0984402162288892,1.0,High,Medium
F06757,Full,3.41785695442713,0.8120755095727917,-0.24073457201258475,9.0,-0.010665953992967842,2.0,High,Medium
F03119,None,5.22930086604475,0.6966301464631317,-0.3654213778305891,8.0,-1.6083044449451722,0.0,High,High
F08586,Partial,4.6175205487746,1.0628339028571676,1.3853879747546318,5.0,-0.8639495350280074,1.0,Moderate,High
F04797,None,3.1479503439677,1.2087102206827558,-0.6131808644917438,4.0,-0.5297984425464157,0.0,Moderate,Low
F00980,Partial,3.63517624134266,2.259617972450552,-0.07204626512571992,1.0,-0.6092612283817309,1.0,Low,Medium
F08672,None,3.90317016663438,-0.015896663394884835,-0.6579107907739639,1.0,1.2768119503817053,0.0,Low,High
F10268,Partial,3.46278214133622,0.5045026464305525,-0.6484539387332274,4.0,1.1303125320798315,1.0,Moderate,Medium
F06403,None,3.53580260003584,-0.38869221787533903,1.0060893153817387,1.0,0.5679175483452485,0.0,Low,Medium
F07575,None,2.55257710498154,-0.05847746629499469,-0.5056194041455936,3.0,-1.0218539997727436,0.0,Low,Low
F00944,Full,4.39187763457027,-0.9126788123349773,-0.6478823969867497,6.0,0.2822848536113799,2.0,Moderate,High
F06804,Partial,3.01488998069593,0.824750594917792,0.12970048683930843,3.0,0.02016764640035083,1.0,Low,Low
F07245,None,4.68182829394204,0.021669457236028887,-0.46174957979876685,4.0,0.7946014634218399,0.0,Moderate,High
F09815,Full,2.0267198271063,0.007540241836601714,-0.24073457201258475,3.0,0.32779376140213906,2.0,Low,Low
F08018,Partial,3.48445284635642,-0.655461431112771,-0.374704814537772,9.0,-1.380986172567274,1.0,High,Medium
F05268,Partial,4.19516601761825,-0.25777347139872314,-0.5071815270443171,6.0,-1.7416227523559478,1.0,Moderate,High
F07818,Full,4.22048610825428,-2.3476275647694584,0.1332382233517312,1.0,-1.7060995885914823,2.0,Low,High
F06237,Partial,4.496388425643,0.018475102481553676,0.8759612702045384,4.0,-0.010665953992967842,1.0,Moderate,High
F06323,Partial,3.56429487858758,-0.11732338679329692,0.3733721168386048,7.0,-1.4540602541752443,1.0,Moderate,Medium
F10818,Partial,2.97510743436351,-0.45157628872181294,-0.5115325424756988,5.0,1.6814734432308758,1.0,Moderate,Low
F03717,Partial,3.52166541170356,0.3499333972676011,1.0431026174229618,3.0,0.26781947432428327,1.0,Low,Medium
F07283,None,1.92665305039426,-1.5412936961667554,-0.5816355776711779,4.0,0.7788786736250731,0.0,Moderate,Low
F09951,Partial,3.46436143906833,-0.688285976302946,2.729202986727153,8.0,-1.2301384087066436,1.0,High,Medium
F03875,None,3.0652650318758,-0.2225125573189033,-0.10790298494405492,9.0,-0.019349986597029543,0.0,High,Low
F06044,None,1.69922929807736,-1.0184011170079996,-0.6183976217599481,7.0,-1.4092313758802437,0.0,Moderate,Low
F03144,Partial,4.73773810574922,0.8036922016321795,-0.5485021765449635,6.0,-1.732793558167631,1.0,Moderate,High
F08302,None,3.74290254071125,0.5655808914384437,1.6913371961269261,9.0,-1.0518967494118303,0.0,High,Medium
F07617,Partial,3.32796863788433,-1.1740076017737109,1.4944104825423006,6.0,-1.4059921237121704,1.0,Moderate,Medium
F00487,None,2.24597734757148,-0.18666536330619118,0.15782508258842934,5.0,-0.010665953992967842,0.0,Moderate,Low
F05828,None,2.91163843569322,2.225857816042286,-0.410589810773135,7.0,-0.05266355018849966,0.0,Moderate,Low
F01337,None,2.42630715380253,-0.265301942366391,-0.3045482833993176,8.0,0.6076527340358094,0.0,High,Low
F05902,Partial,0.17049620249187,0.6237899224181234,-0.5790931647469011,7.0,0.7407833943294297,1.0,Moderate,Low
F05430,Partial,1.27406458204192,0.6463980856075543,-0.160953614326079,4.0,-1.6107774600793388,1.0,Moderate,Low
F06008,None,2.89434436648936,0.007540241836601714,-0.5327566977669416,4.0,1.356949900033114,0.0,Moderate,Low
F01427,None,4.06291066028508,1.303125020139748,-0.09417245709850117,3.0,-1.2580200314810748,0.0,Low,High
F10806,None,3.94726655825106,0.8272101441418347,3.1641599915418377,6.0,1.1987885133320175,0.0,Moderate,High
F01254,None,2.77765259538497,1.4223674726248112,0.3687467257308227,1.0,1.480046193405527,0.0,Low,Low
F10301,Full,4.02056079584387,-1.7495763835749496,0.7300012702473013,8.0,-0.8940247395233599,2.0,High,High
F07482,None,3.52166541170356,-0.6972879828198015,-0.47084585282008407,2.0,1.3336679697636864,0.0,Low,Medium
F06250,None,3.58882296227878,0.029276488072842482,-0.6299564600533213,2.0,-1.746212402688804,0.0,Low,Medium
F08736,Full,3.01350738445451,1.71622310936247,0.00368371033145858,7.0,-0.09440115204818976,2.0,Moderate,Low
F10543,Partial,4.05067932262503,-0.1771898810259935,-0.2573014311491279,2.0,0.3217579504533292,1.0,Low,High
F02743,None,3.26813149337421,1.8876162740819322,-0.2505484814121049,6.0,1.701116472138788,0.0,Moderate,Medium
F03463,Partial,3.86736034914748,-1.7208842883682318,-0.465578947993682,5.0,1.1586140831711782,1.0,Moderate,High
F08085,Partial,3.41986293212019,0.6478191061871794,0.29345959893696527,5.0,-0.42973708820118317,1.0,Moderate,Medium
F08158,Partial,2.81541438085866,0.007540241836601714,1.176291688546528,2.0,-0.45704910170360513,1.0,Low,Low
F03890,Partial,3.02730772227642,1.6313013140657826,-0.14750576181820116,1.0,0.6817376134592195,1.0,Low,Low
F06370,Full,3.52166541170356,1.7344824433000205,0.09457428117069593,8.0,-1.723306299771275,2.0,High,Medium
F02177,None,3.82005819149324,-1.1687926131818962,0.551749023987004,2.0,-0.7822550733247523,0.0,Low,Medium
F00323,Partial,3.99868991213554,-0.9863040052007774,-0.6113787144127064,3.0,1.022541789626191,1.0,Low,High
F10096,Partial,3.52166541170356,0.6554317147492021,-0.5145142676606556,10.0,-0.06875606555509982,1.0,High,Medium
F06481,Partial,3.52166541170356,-1.1440803337047962,-0.24073457201258475,3.0,1.7503191319531848,1.0,Low,Medium
F00266,Partial,3.35280724923198,-0.3375849507061805,0.19111933938698536,2.0,0.12285093202350632,1.0,Low,Medium
F00787,Partial,4.93363360881787,0.09479732262922747,-0.07993634884036008,6.0,-0.09023501781361183,1.0,Moderate,High
F05567,Partial,5.02066417298118,-1.0171266930665792,-0.6381124220275364,8.0,0.9987626260240837,1.0,High,High
F04069,Partial,3.64601060977572,0.007540241836601714,0.2794299333458051,5.0,-0.9502840516921464,1.0,Moderate,Medium
F07573,None,3.74728999957425,0.934876974252375,1.5732245344897402,10.0,0.14030110054628744,0.0,High,Medium
F03347,None,2.37240904879123,-1.299033973035073,0.10090522884518771,9.0,0.690538880157689,0.0,High,Low
F02640,Partial,2.70251450265621,-0.26726795181765006,-0.6503392763116325,3.0,-0.8094693815027075,1.0,Low,Low
F09496,Partial,3.11624701908699,1.6292346909493172,-0.24073457201258475,10.0,0.9697281105400927,1.0,High,Low
F01720,None,1.630268338045,0.6671660808929142,-0.3063082884730985,4.0,-0.1324642755902476,0.0,Moderate,Low
F03469,Full,3.18879171082631,-1.2815523323720674,0.19165130166997935,10.0,-0.297488679459641,2.0,High,Medium
F03686,Partial,1.81312304862694,-0.33221851573171607,-0.24073457201258475,7.0,0.3861937225533687,1.0,Moderate,Low
F04030,Partial,4.28330423708871,0.2625340039246951,0.3896548404481632,4.0,1.0443966261374245,1.0,Moderate,High
F08295,Partial,2.18827956708931,2.356928714754392,0.4549465717021337,3.0,-0.0218572298443765,1.0,Low,Low
F00623,Partial,4.03434721345378,-1.228894065229149,-0.6207718833442953,6.0,0.8761280683594637,1.0,Moderate,High
F03710,Full,3.40237930422592,0.007540241836601714,-0.2435144742113901,9.0,-0.5755441770011506,2.0,High,Medium
F03864,None,3.23345269571925,-1.5801011126711226,-0.5923786816607203,8.0,-0.5426284239138018,0.0,High,Medium
F04680,Partial,4.49185370050785,1.223383800765367,-0.059191573396083524,8.0,-0.010665953992967842,1.0,High,High
F02822,None,3.9203098174852,1.1567397792312957,-0.613166229787181,9.0,-1.755384804437978,0.0,High,High
F02410,Partial,5.10473501229485,-0.24945255975365516,-0.11352524015482454,10.0,1.727564054123893,1.0,High,High
F05214,Partial,3.41892925899197,0.4287444539505394,0.5573298744588754,4.0,-0.9060842835054383,1.0,Moderate,Medium
F01354,Partial,2.95870090503776,-1.3348985259604782,-0.360100683995294,8.0,-1.1726163829324998,1.0,High,Low
F06592,Partial,3.53475447829184,1.3804254935587024,1.1027105509858788,9.0,-0.7652771086807545,1.0,High,Medium
F00574,Partial,3.52166541170356,0.584913021011832,-0.7445251614890958,2.0,-1.2966177212117294,1.0,Low,Medium
F05014,Partial,2.95064990879866,0.5351393722234985,-0.6675731283722447,4.0,-0.8126522928633343,1.0,Moderate,Low
F05305,Partial,3.92698368386209,1.4450446448437058,-0.47367196750414214,4.0,-0.32549723952167187,1.0,Moderate,High
F01703,Partial,2.57817634367978,0.007540241836601714,-0.29811636474020875,7.0,-0.6920100016477617,1.0,Moderate,Low
F00158,Partial,2.15035032977985,1.5994485740081896,0.19873526756284024,1.0,1.2304994751246299,1.0,Low,Low
F01405,Partial,4.0990897592638,0.36919517317902895,0.6123413522072116,2.0,1.744542622382939,1.0,Low,High
F04604,Partial,2.54424564217735,-1.015284981654868,0.026770118220109596,8.0,-0.006315986042034838,1.0,High,Low
F03127,Partial,2.07794150283206,-0.17678327491933069,-0.5652949820303583,5.0,1.5377410602189483,1.0,Moderate,Low
F05000,Partial,3.52166541170356,0.24558549604217647,-0.24073457201258475,10.0,-1.1558068926957799,1.0,High,Medium
F07669,Full,3.50715325609748,0.007540241836601714,-0.4928305704076355,6.0,-0.010665953992967842,2.0,Moderate,Medium
F09856,Partial,3.89958455320775,0.007540241836601714,-0.6653653084917766,7.0,-1.127969893163585,1.0,Moderate,High
F03650,Full,3.42841430710612,1.1928902507961272,-0.6485678465885398,1.0,0.6849987784320468,2.0,Low,Medium
F05730,Full,4.63828144488957,-1.0197310613629824,-0.3273408059357586,3.0,0.3226133880076257,2.0,Low,High
F02981,Partial,2.61818150101458,0.11716215910793784,0.3783979455831563,4.0,-0.8571510022299815,1.0,Moderate,Low
F04306,None,1.59737376356855,-0.987461420832895,-0.23454347566476666,2.0,-0.010665953992967842,0.0,Low,Low
F00666,None,3.33823271883433,0.3898970999252006,-0.149533263726575,10.0,1.3091856043030752,0.0,High,Medium
F05372,Partial,2.65526259120882,0.3471158255714848,0.4552214462474003,2.0,0.13164222370058654,1.0,Low,Low
F07497,None,2.04272634180054,0.8152411787060722,0.48808819999480374,7.0,1.2088477404734925,0.0,Moderate,Low
F08498,Partial,1.05829301309751,-1.731351845000749,0.12933215077354993,2.0,-0.010665953992967842,1.0,Low,Low
F06905,None,2.15501333139159,0.5687708094299042,1.629238063077736,7.0,-1.6183169339512053,0.0,Moderate,Low
F00945,None,2.27298592271146,-0.20584047609817918,-0.25743448674393915,6.0,1.4187626662655715,0.0,Moderate,Low
F07046,Partial,3.52166541170356,0.24933784528516617,-0.3898856877634818,9.0,-0.4403422135017195,1.0,High,Medium
F09195,Full,0.971995410979509,0.6271367027683059,-0.24073457201258475,4.0,-0.020316850359479055,2.0,Moderate,Low
F09362,Full,1.21491550533064,0.007540241836601714,-0.4908493693812555,5.0,1.531863806917573,2.0,Moderate,Low
F09622,None,2.62186368191459,0.007540241836601714,-0.5227655936670533,6.0,1.1659789167326708,0.0,Moderate,Low
F01313,Partial,3.52166541170356,0.4108036308588292,0.13518886403159625,6.0,0.8154920870757598,1.0,Moderate,Medium
F00629,None,3.72018931420513,-0.5200590427447737,1.4287508589045312,7.0,-1.3443316122898437,0.0,Moderate,Medium
F04149,Partial,3.95916131597855,1.9337351752870546,-0.24073457201258475,4.0,0.817470621961,1.0,Moderate,High
F06094,Partial,3.52166541170356,-0.45862347018746025,-0.7460295461478843,10.0,0.392141851061598,1.0,High,Medium
F07765,Partial,3.08728072080523,-1.9322033231352764,-0.2486397749861854,7.0,-1.281961671873649,1.0,Moderate,Low
F08269,Partial,2.94847259989837,-2.906472466497739,-0.41418736796572486,8.0,0.024705164998959462,1.0,High,Low
F01368,Full,3.52166541170356,-0.31804586258235934,-0.7118282110372456,2.0,-0.8763737706398904,2.0,Low,Medium
F01548,Partial,3.58676107546264,0.007540241836601714,-0.4281486117867956,2.0,-0.9795731746006852,1.0,Low,Medium
F01124,Full,3.52166541170356,-0.5277030196598903,0.35795949930603393,5.0,-0.6035080208352556,2.0,Moderate,Medium
F00582,Full,4.99370975900553,1.5005772546832958,-0.3085581380979593,7.0,0.7570284142163594,2.0,Moderate,High
F02412,None,3.82982306086851,0.00039280206586884487,-0.4091663140940465,5.0,-0.9093614049409177,0.0,Moderate,Medium
F05177,Full,2.51084548200701,0.007540241836601714,0.5905642316289026,5.0,1.3044513822132977,2.0,Moderate,Low
F09855,Full,3.40604763436771,-0.4849119478396641,1.27187753281623,1.0,1.4813196137836802,2.0,Low,Medium
F10374,Partial,4.01464023998115,-2.270567063017279,-0.7443783087518325,9.0,-0.05784183396426467,1.0,High,High
F01047,None,3.50218359083703,1.2461343534175064,0.0930703126622312,9.0,1.335766451263684,0.0,High,Medium
F08919,Partial,2.30071757803586,0.15420711976230872,0.5097702152067352,9.0,-0.546495705219218,1.0,High,Low
F06624,Partial,3.22133522857541,0.6126489135278105,0.2075745512484771,9.0,-0.787358529251238,1.0,High,Medium
F09394,Partial,2.69598700204575,-0.6108346785230528,1.5632601166230118,7.0,-0.17866709543122328,1.0,Moderate,Low
F04155,None,3.99638164652884,0.26220750815639904,1.430687021638695,2.0,1.6601168044280423,0.0,Low,High
F05643,Partial,3.52166541170356,0.9303080711789338,1.445358235467051,3.0,-0.6575267910741575,1.0,Low,Medium
F04080,None,3.52166541170356,-0.33130953005000546,-0.381686546573231,1.0,1.5999930736057981,0.0,Low,Medium
F06055,Full,3.54767289462229,0.09832943398098604,-0.621024187912783,5.0,-1.7610527146301789,2.0,Moderate,Medium
F01458,Partial,1.66682954830127,-1.3700315704483517,-0.33744470160031964,7.0,1.2561392964715343,1.0,Moderate,Low
F06946,Partial,5.96301368877502,0.6339977560168997,-0.6209634499422585,1.0,-0.0518374802038855,1.0,Low,High
F03457,Partial,3.45714375233966,0.6035188628956142,-0.6173193086456861,1.0,-1.5101103220121217,1.0,Low,Medium
F09162,Partial,3.52166541170356,-0.23818399005958574,-0.7103017816523275,8.0,0.08762772737858812,1.0,High,Medium
F10514,Partial,3.90502960444419,0.007540241836601714,1.8627657796728128,2.0,0.05770993169117563,1.0,Low,High
F04400,None,4.03470394963619,1.6201298358992833,-0.5697898304673483,5.0,1.3904267979657647,0.0,Moderate,High
F05096,Partial,2.8662113542222,-1.0592720672773976,-0.24073457201258475,10.0,-0.20514565071354257,1.0,High,Low
F07146,Partial,1.94123774686185,-1.216180680453341,0.5750976872195881,4.0,1.5210814717460066,1.0,Moderate,Low
F10544,Partial,4.36817547955589,-1.3575081242705558,-0.72672341206576,10.0,0.2559873917548574,1.0,High,High
F10882,None,3.21784046401253,-1.2583398188519161,-0.23220678044105794,5.0,-1.238833966460342,0.0,Moderate,Medium
F08244,Partial,4.58591841150672,-1.2286440528106823,0.15999741402666956,8.0,0.2093613167506293,1.0,High,High
F01752,None,4.52771874877953,-0.11085636080071402,-0.5594850583022458,7.0,0.09306412186131167,0.0,Moderate,High
F10509,Partial,2.98513533759621,-1.6217988246546333,-0.24073457201258475,7.0,1.7341895910816703,1.0,Moderate,Low
F09319,Partial,2.35069542260983,1.9844942397177163,-0.1519522108212253,4.0,0.39692268817880844,1.0,Moderate,Low
F04930,Full,2.14491393422499,1.5793717336616544,1.2987484976193564,3.0,1.6582910523209218,2.0,Low,Low
F01152,Full,2.68531434676233,-1.4827235460446953,1.1538795574516834,10.0,0.1921449971979012,2.0,High,Low
F04434,Full,3.33375792767916,-0.008973937924599348,-0.1441243199227696,10.0,1.5699653363287185,2.0,High,Medium
F10067,Partial,3.7965838371508,0.707622592544679,-0.20863294014488118,3.0,-1.1192087988753732,1.0,Low,Medium
